src_ip_dec,src_port,dst_ip_dec,dst_port,protocol,timestamp,flow_duration,total_fwd_packet,total_bwd_packets,total_length_of_fwd_packet,total_length_of_bwd_packet,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_per_s,flow_packets_per_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_rst_flags,bwd_rst_flags,fwd_header_length,bwd_header_length,fwd_packets_per_s,bwd_packets_per_s,packet_length_min,packet_length_max,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwr_flag_count,ece_flag_count,down_per_up_ratio,average_packet_size,fwd_segment_size_avg,bwd_segment_size_avg,fwd_bytes_per_bulk_avg,fwd_packet_per_bulk_avg,fwd_bulk_rate_avg,bwd_bytes_per_bulk_avg,bwd_packet_per_bulk_avg,bwd_bulk_rate_avg,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,fwd_init_win_bytes,bwd_init_win_bytes,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,icmp_code,icmp_type,total_tcp_flow_time,label,attempted_category
3232238089,5234,2899905006,443,6,26:48.0,4533859,6,3,123,46,46,0,20.5,23.11493024,46,0,15.33333333,26.55811238,37.2750895,1.985063938,566732.375,1493474.345,4259245,4,4533859,906771.8,1876565.321,4259245,4,4497216,2248608.0,3180006.273,4497212,4,3,1,0,0,0,0,120,60,1.323375959,0.661687979,0,46,18.77777778,22.7364123,516.9444444,2,0,0,4,9,0,0,0,0.5,18.77777778,20.5,15.33333333,0,0,0,0,0,0,0,13,0,5,254,360,2,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,181453276,BENIGN,-1
2886729729,49433,3232238130,80,6,06:34.3,2498119,7,6,20,11595,20,0,2.857142857,7.55928946,4380,0,1932.5,2179.47184,4649.498283,5.203915426,208176.5833,617378.7321,2142036,0,2498119,416353.1667,857253.0224,2142036,0,353709,70741.8,157659.5435,352771,4,1,1,0,0,1,0,152,132,2.802108306,2.40180712,0,4380,893.4615385,1726.766468,2981722.436,1,2,1,2,12,0,0,0,0.857142857,893.4615385,2.857142857,1932.5,0,0,0,0,0,0,0,1,0,891,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2498119,DDoS,-1
3232238088,55993,918562012,443,6,09:22.6,116244910,96,157,816,240230,438,0,8.5,50.87197553,4380,0,1530.127389,757.6406845,2073.604771,2.176439381,461289.3254,2068373.835,10000855,3,116244910,1223630.632,3248151.609,10031890,3,116213750,744959.9359,2605143.719,10031875,66,4,4,0,0,0,0,1932,3284,0.825842611,1.35059677,0,4380,952.7509881,950.6169828,903672.6481,2,2,0,8,252,0,0,0,1.635416667,952.7509881,8.5,1530.127389,0,0,0,235289,139,1687615,0,3,0,949,8192,123,15,20,66344.41667,122505.0367,455350,30828,9618131.583,1253583.192,10000855,5641595,-1,-1,116244910,BENIGN,-1
3232238088,53719,3232238130,1024,6,32:27.9,97,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41237.1134,32.33333333,27.13546265,48,1,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,0,2,48,40,20618.5567,20618.5567,0,0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,97,Infiltration - Portscan,-1
3232238092,47608,1482945254,443,6,39:10.1,39258796,17,12,2965,1007,709,0,174.4117647,245.9390318,206,0,83.91666667,99.68355233,101.1747788,0.738687962,1402099.857,3389011.512,9881493,3,39145792,2446612.0,4237903.976,9881493,610,39145895,3558717.727,4830836.455,9986820,3,7,6,0,0,0,2,552,368,0.433023978,0.305663984,0,709,136.9655172,201.3072426,40524.60591,3,2,2,13,26,0,0,0,0.705882353,136.9655172,174.4117647,83.91666667,0,0,0,0,0,0,0,102,0,34,29200,0,7,32,181376.0,136272.0124,385784,113196,9538080.5,613322.0903,9881493,8620899,-1,-1,39258796,BENIGN,-1
3232238131,45371,2090423132,443,6,12:57.0,111198238,18,18,8892,2526,1482,0,494.0,718.8755926,421,0,140.3333333,204.2149963,102.6814831,0.323746137,3177092.514,4369490.857,10030341,65,110982635,6528390.294,4321887.512,10030341,820290,110981147,6528302.765,4494754.956,10246040,602892,6,6,0,0,0,0,576,576,0.161873069,0.161873069,0,1482,317.1666667,550.8430163,303428.0286,0,0,0,12,36,0,0,0,1.0,317.1666667,494.0,140.3333333,0,0,0,0,0,0,0,247,0,70,1324,260,5,32,574087.0909,343426.3593,924867,215380,9515243.364,578561.2347,10030341,8847651,-1,-1,713680311,BENIGN,-1
2886729729,56678,3232238130,52822,6,54:29.6,41,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,24390.2439,24390.2439,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,41,Portscan,-1
3232238094,53188,3232238083,53,17,17:21.9,151,2,2,102,158,51,51,51.0,0.0,79,79,79.0,0.0,1721854.305,26490.06623,50.33333333,47.54296303,99,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,0,0,16,16,13245.03311,13245.03311,51,79,65.0,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1.0,65.0,51.0,79.0,0,0,0,0,0,0,0,25,0,39,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238088,49708,3232238083,53,17,52:53.6,30839,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,5577.353351,129.7058919,10279.66667,17759.01986,30786,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,0,0,16,16,64.85294595,64.85294595,35,51,43.0,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,43.0,35.0,51.0,0,0,0,0,0,0,0,17,0,25,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238085,49358,2899904206,443,6,57:24.6,382318,14,16,1017,4541,445,0,72.64285714,125.3570943,1430,0,283.8125,498.3285688,14537.63621,78.46870929,13183.37931,30533.387,152742,1,382131,29394.69231,41822.52428,152808,3,345879,23058.6,50631.56856,193109,1,7,8,0,0,0,0,292,332,36.618731,41.84997829,0,1430,185.2666667,383.3705269,146972.9609,2,2,0,15,29,0,0,0,1.142857143,185.2666667,72.64285714,283.8125,0,0,0,403,4,34286,0,33,0,151,8192,360,7,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,382318,BENIGN,-1
3232238096,56326,1209359133,80,6,51:34.8,115747997,18,14,437,796,437,0,24.27777778,103.0018878,796,0,56.85714286,212.7399486,10.65245215,0.276462667,3733806.355,4889689.599,10216557,24,115747997,6808705.706,4786402.631,10240038,1151,115724375,8901875.0,3487307.316,11267448,26921,1,1,0,0,0,0,584,456,0.15551025,0.120952417,0,796,38.53125,158.3255088,25066.96673,2,2,0,2,31,0,0,0,0.777777778,38.53125,24.27777778,56.85714286,0,0,0,0,0,0,0,13,0,24,29200,285,1,32,120346.0909,308825.6075,1051183,23476,10195299.91,65617.21147,10216557,9997529,-1,-1,115747997,BENIGN,-1
3232238088,40920,3232238131,1096,6,33:23.5,70,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,57142.85714,23.33333333,37.81974793,67,1,2,2.0,0.0,2,2,1,1.0,0.0,1,1,0,0,0,0,0,2,48,40,28571.42857,28571.42857,0,0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,70,Infiltration - Portscan,-1
2886729729,49272,3232238130,80,6,50:54.4,371002,8,6,616,11595,308,0,77.0,142.5762954,5792,0,1932.5,2181.008184,32913.5692,37.73564563,28538.61538,66276.08878,210994,3,371002,53000.28571,88118.35585,210994,3,359418,71883.6,102971.9017,222938,45,2,1,0,0,2,0,252,200,21.56322607,16.17241956,0,5792,872.2142857,1657.858683,2748495.412,1,2,2,3,12,0,0,0,0.75,872.2142857,77.0,1932.5,0,0,0,11595,4,39982758,0,44,0,828,29200,235,2,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,371002,DoS Hulk,-1
3232238094,50361,3281696230,443,6,18:18.2,417705,7,8,880,747,517,0,125.7142857,206.8032191,575,0,93.375,200.6118765,3895.093427,35.91051101,29836.07143,44344.09095,96481,1,321517,53586.16667,48854.91735,97523,118,321443,45920.42857,57605.24511,126207,1,3,3,0,0,0,0,152,172,16.75823847,19.15227254,0,575,108.4666667,196.8004307,38730.40952,2,2,0,6,14,0,0,0,1.142857143,108.4666667,125.7142857,93.375,0,0,0,0,0,0,0,58,0,49,8192,131,3,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,417705,BENIGN,-1
3232238083,61663,3232238081,53,17,10:15.1,24411,1,1,45,61,45,45,45.0,0.0,61,61,61.0,0.0,4342.304699,81.93027733,24411.0,0.0,24411,24411,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,40.96513867,40.96513867,45,61,53.0,11.3137085,128.0,0,0,0,0,0,0,0,0,1.0,53.0,45.0,61.0,0,0,0,0,0,0,0,22,0,30,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238095,58752,1503895397,80,6,19:18.9,15344731,1,5,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.391013697,3068946.2,3211553.644,8200117,109605,0,0.0,0.0,0,0,15235126,3808781.5,3178531.202,8200117,1031076,0,0,0,0,0,0,32,140,0.06516895,0.325844748,0,0,0.0,0.0,0.0,0,6,0,0,5,0,0,0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,29200,0,32,7144614.0,0.0,7144614,7144614,8200117.0,0.0,8200117,8200117,-1,-1,15344731,BENIGN,-1
2886729729,46038,3232238130,80,6,49:13.9,60964,7,6,377,11595,377,0,53.85714286,142.4926063,5792,0,1932.5,2181.008184,196378.1904,213.240601,5080.333333,10458.7739,35171,1,60964,10160.66667,18607.72602,46954,1,48395,9679.0,15296.15041,35171,47,1,1,0,0,2,0,220,200,114.8218621,98.41873893,0,5792,920.9230769,1715.326959,2942346.577,1,2,2,2,11,0,0,0,0.857142857,920.9230769,53.85714286,1932.5,0,0,0,11595,4,39845360,0,29,0,891,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,60964,DoS Hulk,-1
3232238083,60604,3232238081,53,17,33:02.7,30682,1,1,49,77,49,49,49.0,0.0,77,77,77.0,0.0,4106.642331,65.1847989,30682.0,0.0,30682,30682,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,32.59239945,32.59239945,49,77,63.0,19.79898987,392.0,0,0,0,0,0,0,0,0,1.0,63.0,49.0,77.0,0,0,0,0,0,0,0,24,0,38,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,43870,3232238130,80,6,50:37.1,62991,8,7,322,11595,322,0,40.25,113.8441918,4344,0,1656.428571,1760.597234,189185.7567,238.1292566,4499.357143,8669.986794,30167,0,62991,8998.714286,15038.44602,41019,0,51952,8658.666667,11758.91227,30167,47,1,1,0,0,3,0,228,232,127.0022702,111.1269864,0,4344,794.4666667,1425.295201,2031466.41,2,2,3,2,11,0,0,0,0.875,794.4666667,40.25,1656.428571,0,0,0,11595,4,39982758,0,21,0,773,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,62991,DoS Hulk,-1
3232238131,37943,3232238083,53,17,41:41.1,190,2,2,76,154,38,38,38.0,0.0,77,77,77.0,0.0,1210526.316,21052.63158,63.33333333,69.28443789,139,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,0,0,16,16,10526.31579,10526.31579,38,77,57.5,22.5166605,507.0,0,0,0,0,0,0,0,0,1.0,57.5,38.0,77.0,0,0,0,0,0,0,0,19,0,38,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238083,62127,3232238081,53,17,45:02.6,46397,1,1,46,239,46,46,46.0,0.0,239,239,239.0,0.0,6142.638533,43.10623532,46397.0,0.0,46397,46397,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,21.55311766,21.55311766,46,239,142.5,136.4716088,18624.5,0,0,0,0,0,0,0,0,1.0,142.5,46.0,239.0,0,0,0,0,0,0,0,23,0,119,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238092,39039,3232238083,53,17,55:40.0,2362107,4,4,152,328,41,35,38.0,3.464101615,113,51,82.0,35.79571669,203.2084067,3.386806779,337443.8571,871878.5387,2314515,3,2338291,779430.3333,1350007.742,2338285,3,2338337,779445.6667,1350034.3,2338331,3,0,0,0,0,0,0,32,32,1.693403389,1.693403389,35,113,60.0,33.27804939,1107.428571,0,0,0,0,0,0,0,0,1.0,60.0,38.0,82.0,0,0,0,0,0,0,0,19,0,41,0,0,3,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238092,15356,3232238083,53,17,38:35.2,1478,2,2,84,192,42,42,42.0,0.0,96,96,96.0,0.0,186738.8363,2706.359946,492.6666667,849.8601846,1474,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,0,0,16,16,1353.179973,1353.179973,42,96,69.0,31.17691454,972.0,0,0,0,0,0,0,0,0,1.0,69.0,42.0,96.0,0,0,0,0,0,0,0,21,0,48,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238095,50003,3232238083,53,17,07:21.4,61372,2,2,70,262,35,35,35.0,0.0,131,131,131.0,0.0,5409.633057,65.1763019,20457.33333,35427.94457,61366,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,32.58815095,32.58815095,35,131,83.0,55.42562584,3072.0,0,0,0,0,0,0,0,0,1.0,83.0,35.0,131.0,0,0,0,0,0,0,0,17,0,65,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238094,56756,1137178638,80,6,29:41.5,10114672,7,6,308,187,307,0,44.0,115.9726979,187,0,31.16666667,76.34243032,48.93880889,1.285261648,842889.3333,2867905.769,9949516,12,10079003,1679833.833,4051464.493,9949516,85,10078978,2015795.6,4463512.434,10000318,452,1,1,0,0,0,0,152,144,0.692063964,0.593197684,0,307,38.07692308,95.90399847,9197.576923,2,2,0,2,12,0,0,0,0.857142857,38.07692308,44.0,31.16666667,0,0,0,0,0,0,0,23,0,14,8192,233,2,20,129298.0,0.0,129298,129298,9949516.0,0.0,9949516,9949516,-1,-1,10114672,BENIGN,-1
3232238089,49480,3232238083,53,17,11:25.7,147,2,2,58,122,29,29,29.0,0.0,61,61,61.0,0.0,1224489.796,27210.88435,49.0,78.80989786,140,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,13605.44218,13605.44218,29,61,45.0,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1.0,45.0,29.0,61.0,0,0,0,0,0,0,0,14,0,30,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238097,48057,3232238083,53,17,07:28.7,23934,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,7687.808139,167.1262639,7978.0,13813.9713,23929,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,83.56313195,83.56313195,38,54,46.0,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,46.0,38.0,54.0,0,0,0,0,0,0,0,19,0,27,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238088,51260,3232238083,53,17,03:00.9,23731,2,2,70,126,35,35,35.0,0.0,63,63,63.0,0.0,8259.23897,168.5558973,7910.333333,13695.90309,23725,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,84.27794867,84.27794867,35,63,49.0,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1.0,49.0,35.0,63.0,0,0,0,0,0,0,0,17,0,31,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238089,9687,1209359133,80,6,36:58.4,116933495,22,18,1751,3184,435,0,79.59090909,171.4847374,796,0,176.8888889,340.522935,42.20347643,0.342074784,2998294.744,4503475.535,10011934,95,116933495,5568261.667,4885900.733,10046341,391,116898951,6876408.882,4540862.773,10046298,660,4,4,0,0,0,0,452,504,0.188141131,0.153933653,0,796,123.375,262.2642714,68782.54808,2,2,0,8,39,0,0,0,0.818181818,123.375,79.59090909,176.8888889,0,0,0,0,0,0,0,43,0,79,8192,294,15,20,193128.9091,526429.3186,1780373,34274,9980087.182,64445.54931,10011934,9786502,-1,-1,116933495,BENIGN,-1
3232238096,46639,3232238083,53,17,06:57.8,31293,2,2,68,132,34,34,34.0,0.0,66,66,66.0,0.0,6391.205701,127.824114,10431.0,18061.82582,31287,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,63.91205701,63.91205701,34,66,50.0,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1.0,50.0,34.0,66.0,0,0,0,0,0,0,0,17,0,33,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238131,59936,840163189,443,6,37:30.2,3136360,12,9,308,5288,182,0,25.66666667,61.12183561,1448,0,587.5555556,685.754714,1784.233953,6.695659937,156818.0,629823.5783,2830918,1,3136360,285123.6364,844933.6363,2830987,191,3085340,385667.5,1003897.512,2868580,223,2,4,0,0,0,0,392,296,3.826091393,2.869568544,0,1448,266.4761905,520.906385,271343.4619,2,2,0,6,20,0,0,0,0.75,266.4761905,25.66666667,587.5555556,0,0,0,5206,4,1966012,0,14,0,251,29200,110,2,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3136360,BENIGN,-1
3232238088,50180,3232238083,53,17,14:50.2,191,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,1109947.644,20942.40838,63.66666667,69.51498639,140,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,0,0,16,16,10471.20419,10471.20419,45,61,53.0,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,53.0,45.0,61.0,0,0,0,0,0,0,0,22,0,30,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,43422,3232238130,80,6,53:41.5,79013,8,6,348,11595,348,0,43.5,123.0365799,4344,0,1932.5,1754.831473,151152.342,177.1860327,6077.923077,14412.36894,51194,1,79013,11287.57143,23809.6824,63998,1,65511,13102.2,22132.22772,51194,47,1,1,0,0,1,0,264,200,101.2491615,75.93687115,0,4344,853.0714286,1460.699962,2133644.379,1,2,1,2,13,0,0,0,0.75,853.0714286,43.5,1932.5,0,0,0,11595,4,40260416,0,24,0,828,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,79013,DoS Hulk,-1
3232238083,61650,3232238081,53,17,21:02.3,30852,1,1,45,151,45,45,45.0,0.0,151,151,151.0,0.0,6352.91067,64.82561908,30852.0,0.0,30852,30852,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,32.41280954,32.41280954,45,151,98.0,74.95331881,5618.0,0,0,0,0,0,0,0,0,1.0,98.0,45.0,151.0,0,0,0,0,0,0,0,22,0,75,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238085,50088,3232238083,53,17,16:11.8,30990,2,2,102,242,51,51,51.0,0.0,121,121,121.0,0.0,11100.35495,129.0738948,10330.0,17847.93173,30939,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,64.5369474,64.5369474,51,121,86.0,40.41451884,1633.333333,0,0,0,0,0,0,0,0,1.0,86.0,51.0,121.0,0,0,0,0,0,0,0,25,0,60,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238094,54557,1087539556,80,6,39:45.8,5198196,11,11,1596,14184,798,0,145.0909091,322.8068941,2920,0,1289.454545,975.7163895,3035.668528,4.232237492,247533.1429,1089098.835,5000108,3,5165090,516509.0,1575539.376,5000142,3,5165220,516522.0,1575678.002,5000129,49,2,2,0,0,0,0,232,232,2.116118746,2.116118746,0,2920,717.2727273,919.7539102,845947.2554,2,2,0,4,21,0,0,0,1.0,717.2727273,145.0909091,1289.454545,0,0,0,7092,4,13084870,0,72,0,644,8192,32,2,20,164900.0,0.0,164900,164900,5000108.0,0.0,5000108,5000108,-1,-1,5198196,BENIGN,-1
2886729729,46942,3232238130,80,6,00:07.0,194990,8,7,389,11595,389,0,48.625,137.5322689,7240,0,1656.428571,2566.885263,61459.56203,76.9270219,13927.85714,39933.62701,151158,1,194990,27855.71429,61258.60662,165994,2,181070,30178.33333,59705.38805,151158,10,1,1,0,0,3,0,228,232,41.02774501,35.89927689,0,7240,798.9333333,1876.86275,3522613.781,2,2,3,2,11,0,0,0,0.875,798.9333333,48.625,1656.428571,0,0,0,11595,4,38650000,0,25,0,773,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,194990,DoS Hulk,-1
2886729729,34850,3232238130,1105,6,52:28.0,48,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,20833.33333,20833.33333,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,48,Portscan,-1
3232238083,60798,3232238081,53,17,13:01.0,30453,1,1,64,120,64,64,64.0,0.0,120,120,120.0,0.0,6042.097659,65.67497455,30453.0,0.0,30453,30453,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,32.83748728,32.83748728,64,120,92.0,39.59797975,1568.0,0,0,0,0,0,0,0,0,1.0,92.0,64.0,120.0,0,0,0,0,0,0,0,32,0,60,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238097,60950,3338620218,443,6,50:29.8,5673824,21,25,2364,25353,517,0,112.5714286,177.3438951,2896,0,1014.12,735.8219508,4885.065169,8.107406927,126084.9778,738374.9461,4958051,1,5641259,282062.95,1102984.541,4958055,212,5641552,235064.6667,1017699.844,4997731,3,7,7,0,0,0,0,680,808,3.70120751,4.406199417,0,2896,602.5434783,713.3619529,508885.2758,2,2,0,14,45,0,0,0,1.19047619,602.5434783,112.5714286,1014.12,0,0,0,10195,7,11994705,0,51,0,551,29200,4,7,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,5673824,BENIGN,-1
3232238094,55478,3280890127,80,6,38:51.3,5956264,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.007342858,1191252.8,2504833.254,5670209,3,5956264,1985421.333,3191119.727,5670209,142999,5813182,5813182.0,0.0,5813182,5813182,0,0,0,0,0,0,92,52,0.671561905,0.335780953,0,0,0.0,0.0,0.0,2,2,0,0,5,0,0,0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,229,0,20,143056.0,0.0,143056,143056,5670209.0,0.0,5670209,5670209,-1,-1,5956264,BENIGN,-1
2886729729,62572,3232238130,80,6,03:13.5,12025708,8,4,20,11595,20,0,2.5,7.071067812,5840,0,2898.75,3347.368058,965.8474994,0.997862246,1093246.182,3076699.694,10228612,4,12025708,1717958.286,3811400.76,10228612,4,1793188,597729.3333,1027501.298,1784175,156,1,1,0,0,1,0,172,92,0.665241498,0.332620749,0,5840,967.9166667,2255.975357,5089424.811,1,2,1,2,11,0,0,0,0.5,967.9166667,2.5,2898.75,0,0,0,0,0,0,0,1,0,966,8192,229,1,20,1797096.0,0.0,1797096,1797096,10228612.0,0.0,10228612,10228612,-1,-1,12025708,DDoS,-1
2886729729,60844,3232238130,80,6,48:24.5,172980,7,7,357,11595,357,0,51.0,134.9333169,7240,0,1656.428571,2566.885263,69094.69303,80.93421205,13306.15385,37813.8566,138095,1,172980,28830.0,59135.7213,148949,1,161073,26845.5,54778.07348,138095,65,1,1,0,0,2,0,208,232,40.46710602,40.46710602,0,7240,853.7142857,1934.773786,3743349.604,2,2,2,2,11,0,0,0,1.0,853.7142857,51.0,1656.428571,0,0,0,11595,4,33414985,0,25,0,828,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,172980,DoS Hulk,-1
3232238096,8423,3232238083,53,17,14:05.4,25745,2,2,70,192,35,35,35.0,0.0,96,96,96.0,0.0,10176.73335,155.3699748,8581.666667,14858.68656,25739,2,2,2.0,0.0,2,2,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,77.68498738,77.68498738,35,96,65.5,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1.0,65.5,35.0,96.0,0,0,0,0,0,0,0,17,0,48,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238096,9496,3232238083,53,17,49:02.4,51494,2,2,66,184,33,33,33.0,0.0,92,92,92.0,0.0,4854.934555,77.67895289,17164.66667,29684.18394,51441,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,38.83947644,38.83947644,33,92,62.5,34.06366588,1160.333333,0,0,0,0,0,0,0,0,1.0,62.5,33.0,92.0,0,0,0,0,0,0,0,16,0,46,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238088,40051,3232238095,9666,6,38:22.3,47,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.19149,47.0,0.0,47,47,47,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0,0,0,0,0,48,0,42553.19149,0.0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,47,Infiltration - Portscan,-1
